term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
(3H)_dexamethasone_lex	G#lipid	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	194.0	-0.0005350794206804288	0.0	0.0005	-0.0002509284794403044
(6,7-3H)_estradiol_lex	G#lipid	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	155.0	-0.00042751190827616803	0.0	0.0	-0.0002509284794403044
(A/T)GATA(A/G)_lex	G#polynucleotide	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	237.0	-0.0006536794984601801	0.0	0.0	-0.0002509284794403044
(CT)19/(CA)16_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	193.0	-0.0005323212793366672	0.0	0.0	-0.0002509284794403044
(Ca2+)i_lex	G#inorganic	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	83.0	-0.00022892573152843987	0.0	0.0005	-0.0002509284794403044
(Ca2+)i_requirement_for_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	83.0	-0.00022892573152843987	0.0	0.0005	-0.0002509284794403044
(ICAM-1,_CD54)/MAC-1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	182.0	-0.0005019817245571767	0.0	0.0	-0.0002509284794403044
(IL-2Rbeta)/IL-4Ralpha_cytokine_receptor_chimera_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	130.0	-0.0003585583746831267	0.0	0.0	-0.0002509284794403044
(IRF)-1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	132.0	-0.00036407465737031686	0.0	0.0	-0.0002509284794403044
(Jak)1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	219.0	-0.0006040329542741363	0.0	0.0	-0.0002509284794403044
(LPS)-induced_human_monocyte_TNF-alpha_production_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	205.0	-0.0005654189754611405	0.0	0.0	-0.0002509284794403044
(NF)-IL6_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	147.0	-0.00040544677752596403	0.0	0.0	-0.0002509284794403044
(NF)-kB_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	206.0	-0.0005681771168063454	0.0	0.0	-0.0002509284794403044
(NF)-kappa_B/Rel_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	239.0	-0.0006591957811485916	0.0	0.0	-0.0002509284794403044
(NF)-kappa_B/Rel_nuclear_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	239.0	-0.0006591957811485916	0.0	0.0	-0.0002509284794403044
(NF)-kappa_B_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	160.0	-0.00044130261499508716	0.0	0.0	-0.0002509284794403044
(NF-kappa_B)/Rel_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	174.0	-0.00047991659380719476	0.0	0.0	-0.0002509284794403044
(Stat)1_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	219.0	-0.0006040329542741363	0.0	0.0	-0.0002509284794403044
(TCR)/CD3_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	198.0	-0.0005461119860564745	0.0	0.0	-0.0002509284794403044
(XIC)/XIST_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	205.0	-0.0005654189754611405	0.0	0.0	-0.0002509284794403044
(cdk)4_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	139.0	-0.0003833816467772033	0.0	0.0	-0.0002509284794403044
(dys)regulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	168.0	-0.00046336774574473605	0.0	0.0	-0.0002509284794403044
(gamma(c))-like_molecule_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	169.0	-0.0004661258870886087	0.0	0.0	-0.0002509284794403044
(p65)-mediated_induction_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	224.0	-0.0006178236609932775	0.0	0.0	-0.0002509284794403044
+195_to_+240_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	185.0	-0.0005102561485882395	0.0	0.0	-0.0002509284794403044
+646_to_+655_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0	0.0	-0.0002509284794403044
-1,065_to_-1,056_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	213.0	-0.0005874841062120106	0.0	0.0	-0.0002509284794403044
-101_to_-92_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	0.0	0.0	-0.0002509284794403044
-102_to_-105_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	225.0	-0.000620581802336484	0.0	0.0	-0.0002509284794403044
-1053/+34_construct_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	190.0	-0.0005240468553066036	0.0	0.0	-0.0002509284794403044
-105_and_-193_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	290.0	-0.0007998609896767706	0.0	0.0	-0.0002509284794403044
-107_and_-59_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	137.0	-0.0003778653640887919	0.0	0.0	-0.0002509284794403044
-107_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	183.0	-0.000504739865899384	0.0	0.0	-0.0002509284794403044
-108_to_-95_nt_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	209.0	-0.0005764515408369641	0.0	0.0	-0.0002509284794403044
-109_to_-118_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	212.0	-0.0005847259648689151	0.0	0.0	-0.0002509284794403044
-110_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	180.0	-0.0004964654418697645	0.0	0.0	-0.0002509284794403044
-1168_to_-440_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	232.0	-0.0006398887917415941	0.0	0.0	-0.0002509284794403044
-119_to_-88_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	208.0	-0.0005736933994929805	0.0	0.0	-0.0002509284794403044
-120_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	360.0	-0.0004964654418683212	0.0	0.0	0.6928962520805051
-120_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	180.0	-0.0004964654418683212	0.0	0.0005	-0.0002509284794403044
-1280_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	216.0	-0.0005957585302418522	0.0	0.0	-0.0002509284794403044
-130_AP-1-like_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0005	-0.0002509284794403044
-137_to_-64_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	164.0	-0.0004523351803704667	0.0	0.0	-0.0002509284794403044
-140_to_-87_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	232.0	-0.0006398887917415941	0.0	0.0	-0.0002509284794403044
-140_to_-92_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	136.0	-0.00037510722274491926	0.0	0.0	-0.0002509284794403044
-141_base_pairs_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	184.0	-0.0005074980072452551	0.0	0.0	-0.0002509284794403044
-145_to_-128_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	199.0	-0.0005488701274003471	0.0	0.0	-0.0002509284794403044
-147/-130_NXS_lex	G#virus	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0005	-0.0002509284794403044
-148_to_+60_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	171.0	-0.0004716421697749107	0.0	0.0	-0.0002509284794403044
-148_to_-130_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0	-0.0002509284794403044
-150_AP-1_binding_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0005	-0.0002509284794403044
-150_bp_lex	G#DNA_domain_or_region	nucleotide	1	3	7.600902459542082	11.702341242611933	inf	3.0	711.0	-0.0006536794984600691	0.0	0.0	1.0983613601886706
-150_proximal_AP-1_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0005	-0.0002509284794403044
-152_to_-147_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0	-0.0002509284794403044
-153_to_-145_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	217.0	-0.0005985166715875012	0.0	0.0	-0.0002509284794403044
-155_and_-193_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	290.0	-0.0007998609896767706	0.0	0.0	-0.0002509284794403044
-158/-90_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	212.0	-0.00058472596486836	0.0	0.0	-0.0002509284794403044
-158_to_-49_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	217.0	-0.0005985166715875012	0.0	0.0	-0.0002509284794403044
-160_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	124.0	-0.0003420095266214451	0.0	0.0	-0.0002509284794403044
-163_to_-172_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	212.0	-0.0005847259648689151	0.0	0.0	-0.0002509284794403044
-165/-148_NXS_lex	G#virus	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0005	-0.0002509284794403044
-165_to_-148_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0	-0.0002509284794403044
-173_and_-60_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	139.0	-0.0003833816467779805	0.0	0.0	-0.0002509284794403044
-176_to_-96_sequence_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0005	-0.0002509284794403044
-180_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0005	-0.0002509284794403044
-182_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	183.0	-0.000504739865899384	0.0	0.0	-0.0002509284794403044
-182_to_-162_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	208.0	-0.0005736933994929805	0.0	0.0	-0.0002509284794403044
-182_to_-37_base_pairs_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	208.0	-0.0005736933994929805	0.0	0.0	-0.0002509284794403044
-183/-166_NXS_lex	G#virus	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0005	-0.0002509284794403044
-183_and_-196_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	209.0	-0.0005764515408365201	0.0	0.0	-0.0002509284794403044
-183_to_-166_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0	-0.0002509284794403044
-187_to_-181_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100877594	0.0	0.0	-0.0002509284794403044
-200_to_-100_bp_lex	G#DNA_substructure	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	197.0	-0.0005433538447116026	0.0	0.0	-0.0002509284794403044
-201/-184_NXS_lex	G#virus	multi_cell	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	482.0	-0.0006647120638344495	0.0	0.0005	0.6928962520805051
-2010_and_-1954_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	181.0	-0.0004992235832123049	0.0	0.0	-0.0002509284794403044
-201_and_-130_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	482.0	-0.0006647120638344495	0.0	0.0	0.6928962520805051
-201_to_-130_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0	-0.0002509284794403044
-201_to_-_184_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	241.0	-0.0006647120638344495	0.0	0.0	-0.0002509284794403044
-206_to_-195_lex	G#DNA_domain_or_region	nucleotide	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	189.5	-0.0010453355692684463	0.0	0.0	-0.0005316994476203263
-220_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	180.0	-0.0004964654418683212	0.0	0.0	-0.0002509284794403044
-223_bases_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	212.0	-0.000584725964868027	0.0	0.0	-0.0002509284794403044
-230_GATA-1_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	203.0	-0.0005599026927756157	0.0	0.0	-0.0002509284794403044
-236/-145_minimal_E2RE_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	246.0	-0.000678502770555145	0.0	0.0	-0.0002509284794403044
-236_to_-96_sequence_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	402.0	-0.0005543864100877594	0.0	0.0005	0.6928962520805051
-24_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	386.0	-0.0005323212793368892	0.0	0.0	0.6928962520805051
-250_to_+50_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	245.0	-0.000675744629209496	0.0	0.0	-0.0002509284794403044
-253_to_-257_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	291.0	-0.0008026191310216424	0.0	0.0	-0.0002509284794403044
-256_to_-248_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	199.0	-0.0005488701274003471	0.0	0.0	-0.0002509284794403044
-256_to_-250._lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	97.0	-0.00026753971034043644	0.0	0.0	-0.0002509284794403044
-257_to_+74_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	196.0	-0.0005405957033687292	0.0	0.0	-0.0002509284794403044
-260_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	162.0	-0.00044681889768283245	0.0	0.0	-0.0002509284794403044
-267_to_-246_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	97.0	-0.00026753971034043644	0.0	0.0	-0.0002509284794403044
-276_to_-261_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	199.0	-0.0005488701274003471	0.0	0.0	-0.0002509284794403044
-285/-254_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	155.0	-0.00042751190827539087	0.0	0.0	-0.0002509284794403044
-288CTTTTTGCTT-TGC-300_lex	G#polynucleotide	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	126.0	-0.00034752580930785815	0.0	0.0	-0.0002509284794403044
-291_to_-245_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	135.0	-0.00037234908140126866	0.0	0.0	-0.0002509284794403044
-291_to_-277_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	199.0	-0.0005488701274003471	0.0	0.0	-0.0002509284794403044
-293_to_-254_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	231.0	-0.0006371306503988317	0.0	0.0	-0.0002509284794403044
-294_to_-251_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	161.0	-0.0004440607563379606	0.0	0.0	-0.0002509284794403044
-295_to_-286_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	232.0	-0.0006398887917419271	0.0	0.0	-0.0002509284794403044
-300_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	162.0	-0.00044681889768283245	0.0	0.0	-0.0002509284794403044
-30_promoter_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	172.0	-0.0004744003111186723	0.0	0.0005	-0.0002509284794403044
-311CTCCCTTCT-303_lex	G#polynucleotide	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	126.0	-0.00034752580930785815	0.0	0.0	-0.0002509284794403044
-3134_and_-3059_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168057903	0.0	0.0	-0.0002509284794403044
-317/-288_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	308.0	-0.0008495075338634805	0.0	0.0	-0.0002509284794403044
-319_and_-219_bp_upstream_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	235.0	-0.000648163215773434	0.0	0.0	-0.0002509284794403044
-326_to_-615_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	131.0	-0.0003613165160278875	0.0	0.0	-0.0002509284794403044
-34_to_+3_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	231.0	-0.0006371306503988317	0.0	0.0	-0.0002509284794403044
-352_to_-264_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	232.0	-0.0006398887917415941	0.0	0.0	-0.0002509284794403044
-353_to_-304_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	136.0	-0.00037510722274491926	0.0	0.0	-0.0002509284794403044
-3757_and_-2729_bp_upstream_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	197.0	-0.0005433538447117137	0.0	0.0	-0.0002509284794403044
-392_to_-177_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	161.0	-0.0004440607563379606	0.0	0.0	-0.0002509284794403044
-408_to_-386_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	231.0	-0.0006371306503988317	0.0	0.0	-0.0002509284794403044
-417_and_-207_bp_5'_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	203.0	-0.0005599026927756157	0.0	0.0	-0.0002509284794403044
-429_to_-245_base_pair_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	183.0	-0.0005047398658999391	0.0	0.0	-0.0002509284794403044
-42_and_-76_base_pair_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	278.0	-0.0007667632935536295	0.0	0.0	-0.0002509284794403044
-45_and_-160_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	124.0	-0.0003420095266214451	0.0	0.0	-0.0002509284794403044
-45_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	124.0	-0.0003420095266214451	0.0	0.0	-0.0002509284794403044
-46_and_-80_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	193.0	-0.0005323212793378884	0.0	0.0	-0.0002509284794403044
-47_to_-40_upstream_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	209.0	-0.000576451540835965	0.0	0.0	-0.0002509284794403044
-500_to_+50bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	245.0	-0.000675744629209496	0.0	0.0	-0.0002509284794403044
-50_and_-54_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	278.0	-0.0007667632935536295	0.0	0.0	-0.0002509284794403044
-512_to_+40_LMP1_DNA_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	231.0	-0.0006371306503979435	0.0	0.0	-0.0002509284794403044
-516_motif_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	215.0	-0.0005930003888993118	0.0	0.0	-0.0002509284794403044
-52_and_+89_nucleotides_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	198.0	-0.0005461119860552532	0.0	0.0	-0.0002509284794403044
-533_bases_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	212.0	-0.000584725964868027	0.0	0.0	-0.0002509284794403044
-54_and_-40_lex	G#DNA_substructure	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	245.0	-0.0006757446292108282	0.0	0.0	-0.0002509284794403044
-54_to_-31_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	0.0	0.0	-0.0002509284794403044
-557_and_-417_zeta-_luciferase_construct_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	203.0	-0.0005599026927756157	0.0	0.0	-0.0002509284794403044
-570_to_-552_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	171.0	-0.00047164216977513274	0.0	0.0	-0.0002509284794403044
-59_to_-50_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	193.0	-0.0005323212793378884	0.0	0.0	-0.0002509284794403044
-620_to_+34_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	0.0	0.0	-0.0002509284794403044
-643_to_+33_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	244.0	-0.0006729864878659564	0.0	0.0	-0.0002509284794403044
-65_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	216.0	-0.0005957585302418522	0.0	0.0	-0.0002509284794403044
-66_to_-59_region_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	376.0	-0.0005185305726190803	0.0	0.0	0.6928962520805051
-67_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	278.0	-0.0007667632935536295	0.0	0.0	-0.0002509284794403044
-685_and_-395_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	171.0	-0.00047164216977513274	0.0	0.0	-0.0002509284794403044
-70_GATA_site_lex	G#DNA_domain_or_region	nucleotide	1	4	7.600902459542082	11.414659170160153	inf	4.0	948.0	-0.0006536794984601801	0.0	0.0005	1.3860434326404505
-70_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	95.0	-0.0002620234276530242	0.0	0.0	-0.0002509284794403044
-70_to_-65_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726190803	0.0	0.0005	-0.0002509284794403044
-72_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	225.0	-0.000620581802336484	0.0	0.0	-0.0002509284794403044
-73_bp_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	203.0	-0.0005599026927749495	0.0	0.0	-0.0002509284794403044
-73_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	146.0	-0.00040268863618397877	0.0	0.0	-0.0002509284794403044
