term	sem	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
pcr		4	5	5.926926025970411	10.948157426960055	50.41881945107674	1.25	337.5	-0.0038135980805370506	0.0	0.0	0.2215422952059214
pcrrflp		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	232.0	-0.0008161944231414031	0.0	0.0	-0.00037109537055890485
pd		2	7	6.620073206530356	10.611685190338843	inf	3.5	763.5	-0.0016359069256925984	0.0	0.0	1.251976571596984
pd_lex	disease	15	46	4.605170185988091	8.728953942905061	inf	3.066666666666667	727.0	-0.01211274740893653	0.0093333333333333	0.0006666666666666	1.1145292667281161
pdn_lex	chemical	1	9	7.313220387090301	10.360370762057936	inf	9.0	2358.0	-0.000921736805443607	0.0006666666666666	0.0006666666666666	2.196853481965661
pdtc_lex	chemical	2	11	6.620073206530356	10.159700066595786	inf	5.5	1318.5	-0.0016323888462823621	0.0006666666666666	0.0006666666666666	1.7039616953400412
peak		39	51	3.649658740960655	8.62576970666983	99.6094697226458	1.3076923076923077	330.15384615384613	-0.032528162225679225	0.0	0.0	0.25238158020254
peakdose		4	5	5.926926025970411	10.948157426960055	50.41881945107682	1.25	205.0	-0.0022973058547889336	0.0	0.0	0.2215422952059214
peaked		5	6	5.703782474656201	10.765835870166102	36.77080913227027	1.2	253.4	-0.0035602963630106954	0.0	0.0	0.1803147571405077
peaking		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	302.5	-0.002128438043105363	0.0	0.0	-0.0007863968983841119
pearsons		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	220.0	-0.0007739774702200108	0.0	0.0	-0.00037109537055890485
pediatric		15	29	4.605170185988091	9.190299509407682	505.18619404088577	1.9333333333333333	406.1333333333333	-0.009801369236508095	0.0	0.0	0.6531837002254957
pediatrics		3	4	6.214608098422191	11.171300978274266	73.97787727412738	1.3333333333333333	444.66666666666663	-0.0034547539807080474	0.0	0.0	0.28648718991099287
pedunculopontine		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	265.0	-0.0009322910436736498	0.0	0.0	-0.00037109537055890485
peerreviewed		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	365.0	-0.0012840989846835127	0.0	0.0	-0.00037109537055890485
peg_four		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	152.0	-0.00026737403516707836	0.0	0.0	0.6927760851893865
pegasparaginase_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	98.0	-0.00034477178218950133	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pegylated		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	169.0	-0.0005945554203065084	0.0	0.0	-0.00037109537055890485
pegylated_ifn_alpha2b_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	236.0	-0.00041513337039078557	0.0006666666666666	0.0	0.6927760851893865
pegylated_interferon_alpha2b_lex	chemical	1	3	7.313220387090301	11.458983050726047	680.5129885391038	3.0	369.0	-0.0004327237674421891	0.0006666666666666	0.0006666666666666	1.0982411932975502
pegylated_interferon_alpha_2a_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	203.0	-0.0007141701202493245	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pegylated_interferon_ifn_alpha2b_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	118.0	-0.00041513337039078557	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pegylated_interferon_lex	chemical	3	3	6.214608098422191	11.458983050726047	0.6738944919002972	1.0	169.0	-0.0017836662609161946	0.002	0.0013333333333333	-0.0011948825407888108
peld		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	224.0	-0.000788049787860956	0.0	0.0	-0.00037109537055890485
peliosis_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	188.0	-0.0003306994645488892	0.0006666666666666	0.0006666666666666	0.6927760851893865
pellet		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	268.0	-0.0009428452819039146	0.0	0.0	-0.00037109537055890485
pellets		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	249.0	-0.0008760017731129777	0.0	0.0	-0.00037109537055890485
pellirobson		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	217.0	-0.000763423231989524	0.0	0.0	-0.00037109537055890485
pelvic		3	5	6.214608098422191	10.948157426960055	312.09939390284995	1.6666666666666667	408.66666666666663	-0.0021601007577959352	0.0	0.0	0.5096307412252035
pelvic_pain_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	377.0	-0.0013263159376036837	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pelvic_tumor_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	270.0	-0.0009498814407246092	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pelvis		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	212.0	-0.00037291641747005944	0.0	0.0	0.6927760851893865
pelvocalyceal		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	105.0	-0.0003693983380597121	0.0	0.0	-0.00037109537055890485
pemoline_lex	chemical	1	8	7.313220387090301	10.47815379771432	inf	8.0	1680.0	-0.0007387966761198683	0.0006666666666666	0.0006666666666666	2.0790704463092773
pencilpoint		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	326.0	-0.0005734469438447576	0.0	0.0	0.6927760851893865
penetrate		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	197.0	-0.0006930616437885728	0.0	0.0	-0.00037109537055890485
penetrating		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	67.0	-0.00023571132047683907	0.0	0.0	-0.00037109537055890485
penetration		4	5	5.926926025970411	10.948157426960055	50.41881945107674	1.25	311.75	-0.003306994645482786	0.0	0.0	0.2215422952059214
penicillamine_lex	chemical	5	11	5.703782474656201	10.159700066595786	588.363204302239	2.2	279.0	-0.0020299318196228544	0.0033333333333333	0.0033333333333333	0.7864505607108239
penicillin_g_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	230.0	-0.0008091582643218187	0.0006666666666666	0.0	-0.00037109537055890485
penicillin_lex	chemical	7	14	5.367310238034988	9.918538009778898	537.66334830687	2.0	329.0	-0.003753790730565698	0.0046666666666666	0.004	0.6903300904717113
penicilling_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	230.0	-0.0008091582643218187	0.0006666666666666	0.0	-0.00037109537055890485
penicilling_potassium_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	220.0	-0.000773977470220677	0.0006666666666666	0.0	-0.00037109537055890485
penicillins_lex	chemical	3	4	6.214608098422191	11.171300978274266	73.97787727412738	1.3333333333333333	275.66666666666663	-0.001829401293246935	0.0013333333333333	0.002	0.28648718991099287
penile		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	334.0	-0.0013650148111153948	0.0	0.0	0.4046787112097796
penile_erection_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	256.0	-0.0009006283289831885	0.0	0.0006666666666666	-0.00037109537055890485
penile_pain_lex	disease	1	6	7.313220387090301	10.765835870166102	inf	6.0	1026.0	-0.0006015915791253157	0.0006666666666666	0.0006666666666666	1.7913883738574956
penis		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	80.0	-0.00028144635280746844	0.0	0.0	-0.00037109537055890485
penk_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	334.0	-0.0005875192614858138	0.0	0.0	0.6927760851893865
penshaped		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	302.0	-0.0010624599818476188	0.0	0.0	-0.00037109537055890485
pentaglutamate		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	640.0	-0.0011257854112295407	0.0	0.0	0.6927760851893865
pentameric		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	220.0	-0.0007739774702197888	0.0	0.0	-0.00037109537055890485
pentamidine_isethionate_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	91.0	-0.0003201452263189575	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pentamidine_lex	chemical	1	5	7.313220387090301	10.948157426960055	inf	5.0	455.0	-0.0003201452263189575	0.0006666666666666	0.0006666666666666	1.6090668170635425
pentazocine_lex	chemical	2	6	6.620073206530356	10.765835870166102	inf	3.0	441.0	-0.001143375808280056	0.0013333333333333	0.0013333333333333	1.097825891769725
pentetrazol_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	97.0	-0.0003412537027801532	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
pentobarbital_lex	chemical	6	14	5.521460917862246	9.918538009778898	inf	2.3333333333333335	392.8333333333333	-0.004045791321603209	0.004	0.004	0.8448858490587678
pentose_phosphate_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	370.0	-0.0006508446908671806	0.0006666666666666	0.0	0.6927760851893865
pentoxifylline_lex	chemical	1	6	7.313220387090301	10.765835870166102	inf	6.0	1074.0	-0.0006297362144062069	0.0006666666666666	0.0006666666666666	1.7913883738574956
pentoxyifylline_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	179.0	-0.0006297362144062069	0.0006666666666666	0.0	-0.00037109537055890485
pentylenetetrazol_lex	chemical	3	4	6.214608098422191	11.171300978274266	73.97787727412647	1.3333333333333333	240.0	-0.0020053052637515334	0.002	0.0013333333333333	0.28648718991099287
pentylenetetrazole_lex	chemical	4	10	5.926926025970411	10.255010246400111	inf	2.5	569.0	-0.0028637166398129965	0.0026666666666666	0.0026666666666666	0.914689475765865
pentylenetetrezol_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	248.0	-0.0008724836937031855	0.0	0.0	-0.00037109537055890485
pentylenetrazol		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	249.0	-0.0008760017731130887	0.0	0.0	-0.00037109537055890485
penzberg		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	307.0	-0.001080050378897579	0.0	0.0	-0.00037109537055890485
people		9	13	5.115995809754082	9.99264598193262	260.82484704279375	1.4444444444444444	325.1111111111111	-0.005973698838330543	0.0	0.0	0.364097394075543
peptic		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	95.0	-0.0003342175439591255	0.0	0.0	-0.00037109537055890485
peptic_ulcer_disease_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	146.5	-0.0010307972671578236	0.0013333333333333	0.0013333333333333	-0.0007863968983841119
peptide		12	15	4.8283137373023015	9.849545138291946	80.62536906272582	1.25	281.66666666666663	-0.009551585598391865	0.0	0.0	0.21829975526793888
peptideproduced		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	168.0	-0.0005910373408948288	0.0	0.0	-0.00037109537055890485
peptidergic		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	180.0	-0.0006332542938174424	0.0	0.0	-0.00037109537055890485
peptides		5	6	5.703782474656201	10.765835870166102	36.7708091322703	1.2	281.6	-0.003912104304018338	0.0	0.0	0.1803147571405077
per		91	162	2.8023608805734512	7.469999004161772	701.6812859992876	1.7802197802197801	463.59340659340666	-0.07968801671791514	0.0	0.0	0.5390780126688286
perceived		1	3	7.313220387090301	11.458983050726047	680.5129885391029	3.0	336.0	-0.00039402489393125517	0.0	0.0	1.0982411932975502
percent		31	56	3.879233182605155	8.532243648659007	inf	1.8064516129032258	522.4193548387096	-0.028830660765676752	0.0	0.0	0.5787710912254482
percentage		27	31	4.017383521085972	9.12360813490901	31.743183440677583	1.1481481481481481	303.96296296296293	-0.024056627006186604	0.0	0.0	0.1271955448811113
perception		4	4	5.926926025970411	11.171300978274266	0.6596943358034592	1.0	200.25	-0.0028179816074828112	0.0	0.0	-0.0016012561082892063
perceptual		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	203.0	-0.0007141701202495465	0.0	0.0	-0.00037109537055890485
percussion		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	207.0	-0.0007282424378898256	0.0	0.0	-0.00037109537055890485
percutaneous		11	12	4.915325114291931	10.072688689606156	11.067940774958387	1.0909090909090908	247.72727272727275	-0.008710764619380473	0.0	0.0	0.08257322612002937
perforant		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	199.0	-0.0007000978026087123	0.0	0.0	-0.00037109537055890485
perforation		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	139.0	-0.0004890130380034163	0.0	0.0	-0.00037109537055890485
perform		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	183.0	-0.0019314255961400129	0.0	0.0	-0.0011948825407888108
performance		37	48	3.702302474446077	8.686394328486266	77.10378660339444	1.2972972972972974	302.02702702702703	-0.03146570224383305	0.0	0.0	0.24522442863610472
performances		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	152.0	-0.0005347480703344898	0.0	0.0	-0.00037109537055890485
performed		127	146	2.4690333006317102	7.57398871768582	16.53924553309476	1.1496062992125984	271.46456692913387	-0.10466286245013234	0.0	0.0	0.08626214567838897
performing		3	3	6.214608098422191	11.458983050726047	0.6738944919002972	1.0	199.0	-0.0021002934078245827	0.0	0.0	-0.0011948825407888108
performs		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	431.0	-0.0015162922257494493	0.0	0.0	-0.00037109537055890485
perfused		8	13	5.233778845410465	9.99264598193262	322.5684421515799	1.625	379.375	-0.00689191756436458	0.0	0.0	0.48228561882613263
perfusion		14	27	4.674163057475043	9.261758473389827	inf	1.9285714285714286	462.9285714285714	-0.010811058027203502	0.0	0.0	0.6511238613737955
perfusioncultured		1	3	7.313220387090301	11.458983050726047	680.5129885391034	3.0	939.0	-0.0011011588553591078	0.0	0.0	1.0982411932975502
perfusionfixed		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	384.0	-0.0013509424934744496	0.0	0.0	-0.00037109537055890485
pergolide_lex	chemical	2	12	6.620073206530356	10.072688689606156	inf	6.0	1581.0	-0.001709786593304008	0.0006666666666666	0.0013333333333333	1.7909730723296704
pergs		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	166.0	-0.0005840011820759106	0.0	0.0	-0.00037109537055890485
perhaps		6	6	5.521460917862246	10.765835870166102	0.6319033385542091	1.0	231.5	-0.004886612300614157	0.0	0.0	-0.002412011328436492
perhexiline_maleate_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	206.0	-0.0003623621792402387	0.0006666666666666	0.0006666666666666	0.6927760851893865
periadolescent		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	212.0	-0.0007458328349402299	0.0	0.0	-0.00037109537055890485
periapical		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	194.0	-0.0006825074055585301	0.0	0.0	-0.00037109537055890485
periarterial		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	251.0	-0.0008830379319335613	0.0	0.0	-0.00037109537055890485
pericardial		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	164.0	-0.000826748661372112	0.0	0.0	0.4046787112097796
pericarditis_lex	disease	1	6	7.313220387090301	10.765835870166102	inf	6.0	852.0	-0.0004995672762339032	0.0006666666666666	0.0006666666666666	1.7913883738574956
pericellular		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	514.0	-0.0009041464083936468	0.0	0.0	0.6927760851893865
periconception		1	3	7.313220387090301	11.458983050726047	680.5129885391038	3.0	588.0	-0.0006895435643786696	0.0	0.0	1.0982411932975502
periconceptional		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	196.0	-0.0006895435643786696	0.0	0.0	-0.00037109537055890485
perimenopausal		2	4	6.620073206530356	11.171300978274266	233.71643243293772	2.0	823.0	-0.002895379354504457	0.0	0.0	0.6923607836615613
perimetry		4	5	5.926926025970411	10.948157426960055	50.41881945107674	1.25	279.5	-0.0033738381542745	0.0	0.0	0.2215422952059214
perimysial		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	114.0	-0.00040106105275161674	0.0	0.0	-0.00037109537055890485
perinatal		3	7	6.214608098422191	10.611685190338843	539.8741298028536	2.3333333333333335	452.66666666666663	-0.0018786544049886889	0.0	0.0	0.8461029778464155
perineal		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	230.0	-0.0008091582643207085	0.0	0.0	-0.00037109537055890485
perinuclearstaining		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	284.0	-0.0004995672762339032	0.0	0.0	0.6927760851893865
periocular_dermatitis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	207.0	-0.0007282424378888264	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
period		148	190	2.3160081133261863	7.31057126723367	101.35863686004718	1.2837837837837838	296.52702702702703	-0.11671580250909541	0.0	0.0	0.18744579107218495
periodabstract		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	255.0	-0.0008971102495739514	0.0	0.0	-0.00037109537055890485
periodic		8	8	5.233778845410465	10.47815379771432	0.6049173612640787	1.0	143.75	-0.004045791321603098	0.0	0.0	-0.003222196955567469
periodic_acid_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	83.0	-0.0002920005910386214	0.0006666666666666	0.0	-0.00037109537055890485
periodical		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	187.0	-0.0006578808496874311	0.0	0.0	-0.00037109537055890485
periodically		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	189.5	-0.0013333520964250445	0.0	0.0	-0.0007863968983841119
periods		22	24	4.222177933731985	9.379541509046211	20.71748827215828	1.0909090909090908	230.0	-0.01657719018033832	0.0	0.0	0.07809939671052568
perioperative		10	12	5.0106352940962555	10.072688689606156	36.01760717001635	1.2	243.70000000000002	-0.007345749808265967	0.0	0.0	0.1782888704679877
perioral_dermatitis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	207.0	-0.0007282424378888264	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
periorbital		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	215.0	-0.0007563870731696065	0.0	0.0	-0.00037109537055890485
peripartal		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	185.0	-0.0006508446908671806	0.0	0.0	-0.00037109537055890485
peripheral		54	76	3.3242363405260273	8.226861999107825	297.1279161417333	1.4074074074074074	325.2962962962963	-0.04247025463858878	0.0	0.0	0.31965681430967763
peripheral_nerve_disease_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	172.0	-0.000605109658535885	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
peripheral_nerve_toxicity_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	213.0	-0.0007493509143499111	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
peripheral_nervous_system_damage_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	239.0	-0.0008408209790129462	0.0006666666666666	0.0	-0.00037109537055890485
peripheral_neuropathy_lex	disease	18	26	4.422848629194137	9.299498801372675	123.48261159041455	1.4444444444444444	286.9444444444444	-0.012506772302865787	0.0113333333333333	0.01	0.36044277446784534
peripheral_neurotoxicity_lex	disease	3	4	6.214608098422191	11.171300978274266	73.97787727412738	1.3333333333333333	308.66666666666663	-0.0025048725399844374	0.002	0.002	0.28648718991099287
peripheral_sensory_neuropathy_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	278.0	-0.0009780260760051673	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
peripheral_vascular_disease_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	179.0	-0.0006297362144062069	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
peripheralacting		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	255.0	-0.0008971102495739514	0.0	0.0	-0.00037109537055890485
peripherally		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	136.5	-0.0009604356789556512	0.0	0.0	-0.0007863968983841119
periphery		2	4	6.620073206530356	11.171300978274266	441.6751868630184	2.0	555.0	-0.002054558375493065	0.0	0.0	0.6923607836615613
periportal		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	488.0	-0.0008584113760624623	0.0	0.0	0.6927760851893865
periprocedurally		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	289.0	-0.0010167249495165454	0.0	0.0	-0.00037109537055890485
peritoneal		2	4	6.620073206530356	11.171300978274266	233.71643243293772	2.0	299.0	-0.0010519057436180201	0.0	0.0	0.6923607836615613
peritoneal_carcinoma_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	271.0	-0.0009533995201342904	0.0006666666666666	0.0	-0.00037109537055890485
peritransplant		1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	214.0	-0.0007528689937603694	0.0	0.0	-0.00037109537055890485
peritubular		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	532.0	-0.0009358091230837751	0.0	0.0	0.6927760851893865
peritumor		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	139.0	-0.0004890130380020841	0.0	0.0	-0.00037109537055890485
peritumoral		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	251.0	-0.0008830379319335613	0.0	0.0	-0.00037109537055890485
perivascular		2	4	6.620073206530356	11.171300978274266	233.71643243293727	2.0	792.0	-0.0027863188927909066	0.0	0.0	0.6923607836615613
periventricular		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	99.0	-0.0003482898615996266	0.0	0.0	-0.00037109537055890485
periventricular_leukomalacia_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	237.0	-0.0008337848201923626	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
perivenular		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	302.0	-0.0010624599818470637	0.0	0.0	-0.00037109537055890485
perls		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	161.0	-0.0005664107850258393	0.0	0.0	-0.00037109537055890485
permanent		14	19	4.674163057475043	9.613156360227716	210.55710826365777	1.3571428571428572	269.5	-0.008689656142920055	0.0	0.0	0.29972597453590666
permanent_disability_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	316.0	-0.0011117130935882624	0.0	0.0006666666666666	-0.00037109537055890485
permanente		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	222.0	-0.0007810136290409275	0.0	0.0	-0.00037109537055890485
permanently		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	195.0	-0.0006860254849676561	0.0	0.0	-0.00037109537055890485
permeability		10	18	5.0106352940962555	9.667223581497991	317.66635877732875	1.8	427.0	-0.00811620919907552	0.0	0.0	0.5837539785761532
permeabilityinjury		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	256.0	-0.0009006283289830774	0.0	0.0	-0.00037109537055890485
permissive		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	227.0	-0.0015972080521821086	0.0	0.0	-0.0007863968983841119
permit		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	508.0	-0.001787184340326431	0.0	0.0	-0.00037109537055890485
permits		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	265.0	-0.0027968731310217265	0.0	0.0	-0.0011948825407888108
permitted		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	293.0	-0.003092391801469585	0.0	0.0	-0.0011948825407888108
permitting		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	124.5	-0.0008760017731139769	0.0	0.0	-0.0007863968983841119
peroneal		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	169.0	-0.0005945554203061754	0.0	0.0	-0.00037109537055890485
perorally		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	254.0	-0.00089359217016316	0.0	0.0	-0.00037109537055890485
peroxidase		3	4	6.214608098422191	11.171300978274266	73.97787727412647	1.3333333333333333	292.66666666666663	-0.0023113781724295457	0.0	0.0	0.28648718991099287
peroxidaseantiperoxidase		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	192.0	-0.0006754712467382795	0.0	0.0	-0.00037109537055890485
peroxidation		12	22	4.8283137373023015	9.46655288603584	584.8171094595765	1.8333333333333333	371.8333333333333	-0.008995729051597734	0.0	0.0	0.6012920075240444
peroxide		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	247.0	-0.000868965614292394	0.0	0.0	-0.00037109537055890485
peroxide_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	103.0	-0.0003623621792395726	0.0013333333333333	0.0	-0.00037109537055890485
peroxides_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	103.0	-0.0003623621792395726	0.0006666666666666	0.0	-0.00037109537055890485
peroxisome		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	410.0	-0.0019701244696507247	0.0	0.0	0.4046787112097796
peroxisomes		1	8	7.313220387090301	10.47815379771432	inf	8.0	1232.0	-0.0005417842291549624	0.0	0.0	2.0790704463092773
perseveration		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	195.0	-0.0006860254849676561	0.0	0.0	-0.00037109537055890485
persist		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	182.0	-0.00192087135790997	0.0	0.0	-0.0011948825407888108
persisted		18	18	4.422848629194137	9.667223581497991	0.4817351760654729	1.0	184.7222222222222	-0.011697614038545523	0.0	0.0	-0.007282005657470947
persistence		4	4	5.926926025970411	11.171300978274266	0.6596943358034559	1.0	252.5	-0.003553260204191	0.0	0.0	-0.0016012561082892063
persistent		25	42	4.0943445622221	8.819925721110788	inf	1.68	406.6	-0.0189518937821479	0.0	0.0	0.5086568437191286
persistently		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	351.0	-0.0012348458729415368	0.0	0.0	-0.00037109537055890485
persisting		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	118.0	-0.000830266740780905	0.0	0.0	-0.0007863968983841119
persists		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	209.5	-0.0009217368054444952	0.0	0.0	0.4046787112097796
person		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	294.0	-0.0005171576732831973	0.0	0.0	0.6927760851893865
personal		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	296.3333333333333	-0.0031275725955701716	0.0	0.0	-0.0011948825407888108
personality_disorder_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	262.0	-0.0004608684027226362	0.0006666666666666	0.0006666666666666	0.6927760851893865
personally		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	128.0	-0.00045031416449115014	0.0	0.0	-0.00037109537055890485
personnel		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	224.0	-0.001576099575721468	0.0	0.0	-0.0007863968983841119
persons		10	12	5.0106352940962555	10.072688689606156	36.01760717001635	1.2	253.0	-0.007106520408380224	0.0	0.0	0.1782888704679877
personyears		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	393.0	-0.001382605208165577	0.0	0.0	-0.00037109537055890485
